铁矿石
http://www.tiekuangshi.com/
http://guba.eastmoney.com/list,fdcei.html
https://baike.baidu.com/item/%E9%93%81%E7%9F%BF/2438134
http://finance.sina.com.cn/futures/quotes/I0.shtml
https://jiage.cngold.org/tiekuang/
http://baijiahao.baidu.com/s?id=1585838218570119081&wfr=spider&for=pc
http://luliao.lgmi.com/ll_tiekuangshi.htm
https://www.sohu.com/a/234804140_600489
http://www.tiekuangshi.com/data/ciopi.htm
http://baijiahao.baidu.com/s?id=1603306556596396114&wfr=spider&for=pc
http://futures.eastmoney.com/news/1765,20180527878156378.html
http://baijiahao.baidu.com/s?id=1600631586937542668&wfr=spider&for=pc
https://military.china.com/important/11132797/20180610/32505593_all.html
http://futures.hexun.com/2018-06-04/193139127.html
http://futures.hexun.com/2018-06-20/193232881.html
http://finance.ifeng.com/a/20180622/16349410_0.shtml
http://futures.hexun.com/2018-05-17/193032049.html
http://futures.hexun.com/2018-05-26/193084935.html
https://www.cngold.org/qihuo/tiekuangshi.html
http://steel.sci99.com/channel/tiekuangshi/
http://www.corex.cc/
http://stock.10jqka.com.cn/zhuanti/tiekuangshi_list/
http://ironore.100ppi.com/kx/
http://www.xhcfw.com/hangqing/I.htm
http://tks.mysteel.com/
http://www.ftchinese.com/tag/%E9%93%81%E7%9F%BF%E7%9F%B3
https://futures.cngold.org/tiekuangshi/
https://futures.cngold.org/tiekuangshi/
http://www.custeel.com/luliao/tiekuangshi.html
http://www.ciopi.org.cn/
http://www.cngold.com.cn/tags/%E9%93%81%E7%9F%BF%E7%9F%B3
http://futures.jrj.com.cn/pzzl/tksjsbb.shtml
http://www.fxsola.com/news/i.htm
http://tieba.baidu.com/f?kw=%CC%FA%BF%F3%CA%AF
http://www.1688.com/chanpin/-CCFABFF3CAAF.html
http://www.baike.com/wiki/%E9%93%81%E7%9F%BF%E7%9F%B3
http://www.bankmineral.com/
http://www.umetal.com/ore.html
http://quote.eastmoney.com/qihuo/IM.html
http://www.cnfeol.com/series/017000000000000.aspx
http://www.ce.cn/cysc/ztpd/2007/tks/index.shtml
http://www.ocn.com.cn/reports/2221tiekuangshi.shtml
http://www.gtgqw.com/lukuang/lu.jsp
http://dc.xinhua08.com/527/
https://www.hc360.com/cp/tiekuangshi.html
https://baike.1688.com/doc/view-d3423552.html
http://money.163.com/18/0124/09/D8TFEMGC002580S6.html
http://baijiahao.baidu.com/s?id=1590479991731408816&wfr=spider&for=pc
https://zhidao.baidu.com/question/1988149585477378387.html
http://s.1688.com/company/-CCFABFF3CAAF.html
http://licai.cofool.com/ask/qa_126754.html
http://www.shibangchina.com/anli/wuliao/ksps/tiekuangshi.html
http://info.metal.hc360.com/list/0302.shtml
https://wallstreetcn.com/articles/3306106
http://www.cnss.com.cn/index.php?c=tag&catid=100&tag=%E9%93%81%E7%9F%BF%E7%9F%B3
http://finance.eastmoney.com/news/1355,20180407853655585.html
http://luliao.lgmi.com/ll_jinkoukuang.htm
http://news.steelhome.cn/ll/city-all/c13.shtml
http://www.kq81.com/AspCode/SchqNewMore.asp?ClassId=13&PriceId=3
http://www.360doc.com/content/17/1014/23/12310011_694995407.shtml
http://news.fx678.com/news/keywords/kuanteshi.shtml
http://www.shclearing.com/cis/
http://finance.sina.com.cn/money/future/I/
http://www.chinabgao.com/k/tiekuangshi.html
http://www.qdsjrf.com/products/?id=1
http://quotes.money.163.com/futures/hq/i1809.html
http://www.zhihu.com/question/21700533
http://www.yxdown.com/gonglue/385858.html
http://ironore.100ppi.com/
http://list1.mysteel.com/article/p-2535-------1024------1.html
http://tv.cntv.cn/video/C10361/e6099a6648f74a189ad4af1af497d761
http://www.lmlq.com/materiel/fe.html
https://news.china.com/baike_6ZOB55-_55-z.html
http://www.hyzhishaji.com/scx/tkszsj.htm
http://news.10jqka.com.cn/20180515/c604468917.shtml
http://ironore.100ppi.com/futures/
http://tks.mysteel.com/china/
http://guba.eastmoney.com/news,fdcei,747189650.html
http://index.mysteel.com/xpic/detail.html
https://wallstreetcn.com/articles/347247
http://shizheng.xilu.com/20180517/1000010001042089.html
http://www.gtjaqh.com/spqh/I.html
http://www.cnfeol.com/price/price_document/alloys_category/017000000000000/default_p1.aspx
http://stock.10jqka.com.cn/getListPage.php?listid=cl_008002002
http://china.eb80.com/keywordslist____8783_1.html
http://www.maigoo.com/goomai/7519.html
https://www.sohu.com/a/210473619_788233
http://dc.xinhua08.com/487/ofcdia=bar
http://www.mysteel.com/18/0103/09/93E32D57ADE04A20.html
http://www.asianmetal.cn/product/177.html
http://info.cm.hc360.com/zt/key_tiekuang/index.shtml
http://www.custeel.com/reform/0105.shtml
http://www.96369.net/news/460/460300.html
http://www.zhijinsteel.com/
http://www.csteelnews.com/sjzx/scfx/201803/t20180314_360976.html
http://tieba.baidu.com/f?kw=%E9%93%81%E7%9F%BF
http://jobs.zhaopin.com/sj2093/ju_tk03/
https://zhidao.baidu.com/question/406928905.html
http://news.cctv.com/2018/05/04/ARTICcfofaE0Cy46CuWECUu1180504.shtml
http://www.tiekuangshi.com/data/
http://www.96369.net/Indices/125/
http://www.qihuokaihu.net/html/201804-17/20180417174232.htm
http://money.163.com/18/0506/07/DH3VDRMH00258105.html
http://www.xinhuanet.com/2018-06/08/c_1122955389.htm
http://bbs.tianya.cn/post-worldlook-1833276-1.shtml
http://www.1688.com/jiage/-B0C4B4F3C0FBD1C7CCFABFF3CAAF.html
https://www.sohu.com/a/218308601_788233
http://www.tiekuangshi.com/
http://www.100ppi.com/vane/detail-961.html
http://finance.sina.com.cn/money/future/fmnews/2018-01-24/doc-ifyquixe7066193.shtml
http://www.umetal.com/html/dianxingzhi.html
https://zhidao.baidu.com/question/277006496.html
http://list1.mysteel.com/article/p-407-------------1.html
http://news.xinhuanet.com/fortune/2017-12/11/c_1122087966.htm
http://ironore.100ppi.com/price/
http://business.sohu.com/20180301/n531830174.shtml
http://quote.eastmoney.com/qihuo/IM.html#
http://www.100ppi.com/price/plist-57-1.html
https://baike.baidu.com/item/%E9%93%81%E7%9F%BF%E7%9F%B3
http://futures.hexun.com/tks/
http://luliao.lgmi.com/ll_guochankuang.htm
https://www.rrjc.com/news/newsDetails-147136.html
http://finance.sina.com.cn/money/future/fmnews/2018-03-20/doc-ifyskeuc4922643.shtml
http://www.tiekuangshi.com/news/
https://baike.baidu.com/item/%E9%93%81%E7%9F%BF%E7%9F%B3%E4%B8%89%E5%B7%A8%E5%A4%B4/6031449
http://www.mmi.gov.cn/content-338-6956514-1.html
http://news.mysteel.com/18/0223/15/8B3F41F1D8DCFCCE.html
http://money.163.com/18/0504/08/DGUU1VI4002580S6.html
http://guba.eastmoney.com/list,i.html
http://finance.sina.com.cn/futures/quotes/I1803.shtml
http://news.hexun.com/2017-09-12/190826321.html
http://www.jiemian.com/article/1246909.html
http://www.100ppi.com/kx/detail-message-57--1.html
https://zhidao.baidu.com/question/360936553843352332.html
http://www.mofangge.com/html/qDetail/05/c3/201209/odugc305117290.html
http://tieba.baidu.com/p/5642156975
http://www.chinatimes.cc/article/76045.html
http://futures.hexun.com/tks/
http://www.tiekuangshi.com/news/zhishi/
http://www.f139.cn/news/detail/3546465.html
http://huizhan.mysteel.com/huodong/tks/2018yth
https://baike.baidu.com/item/%E9%93%81%E7%9F%BF
https://wenku.baidu.com/view/2e82f8162f3f5727a5e9856a561252d381eb205e.html
https://www.sohu.com/a/144614588_499009
http://www.southmoney.com/fenxi/201707/1461296.html
https://zhidao.baidu.com/question/562088566.html
https://wallstreetcn.com/articles/3290323
http://www.100ppi.com/forecast/plist-13-57-1.html
http://news.sina.com.cn/o/2018-06-08/doc-ihcscwxa0239986.shtml
https://baike.baidu.com/item/%E9%93%81%E7%B2%BE%E7%B2%89/7079649
http://www.96369.net/indices/125
http://www.96369.net/indices/125
http://money.163.com/17/1201/00/D4HF19FD002580S6.html
http://finance.ifeng.com/a/20180503/16233691_0.shtml
http://www.tiekuangshi.com/jiaoyi/
http://military.china.com/important/11132797/20180610/32505593.html
http://www.tiekuangshi.com/tiaojia/
http://baijiahao.baidu.com/s?id=1591652545907326119&wfr=spider&for=pc
http://www.cs.com.cn/zzqh/201803/t20180313_5741925.html
http://futures.hexun.com/tks/index.html
http://finance.sina.com.cn/futures/quotes/I1601.shtml
https://zhidao.baidu.com/question/33675452.html
http://futures.jrj.com.cn/2017/06/13152122603987.shtml
http://xinwen.eastday.com/a/171220052333875.html?xx=1&recommendtype=e
https://wenku.baidu.com/view/7118360b32687e21af45b307e87101f69e31fbf5.html
http://finance.sina.com.cn/money/future/indu/2018-03-09/doc-ifyscazr0590751.shtml
http://www.zhihu.com/question/19700559/answer/176733535
http://www.sohu.com/a/218970857_556938
http://finance.sina.com.cn/money/forex/hbfx/2018-01-08/doc-ifyqiwuw8130316.shtml
http://baijiahao.baidu.com/s?id=1600523490433984624&wfr=spider&for=pc
http://www.1688.com/chanpin/-CCFABFF3CAAF3635.html
http://futures.cngold.org/tiekuangshi/c5687163.html
http://www.custeel.com/reform/1002003.shtml
http://tks.mysteel.com/17/1229/14/BB2411377E985377.html
http://www.sohu.com/a/203627582_99916132
http://www.csrc.gov.cn/pub/newsite/zjhxwfb/xwdd/201802/t20180202_333644.html
http://finance.sina.com.cn/money/future/fmnews/2018-05-16/doc-iharvfhu1158470.shtml
http://stock.hexun.com/2018-03-28/192721752.html
http://finance.sina.com.cn/money/future/fmnews/2017-11-23/doc-ifypapmz4452878.shtml
https://zhidao.baidu.com/question/31030359.html
http://futures.hexun.com/2018-06-19/193225618.html
http://guba.eastmoney.com/list,fdcei1801.html
http://baijiahao.baidu.com/s?id=1595688370491868472&wfr=spider&for=pc
http://www.tiekuangshi.com/fenxi/
